cep_start,cep_end,min_weight_kg,max_weight_kg,base_amount,ad_valorem_pct,extra_per_kg,sla_days
1000000,5999999,0.0,1.0,32.59,0,0,14
1000000,5999999,1.001,5.0,129.9,0,0,14
1000000,5999999,5.001,10.0,199.9,0,0,14
1000000,5999999,10.001,15.0,229.9,0,0,14
1000000,5999999,15.001,20.0,259.9,0,0,14
1000000,5999999,20.001,30.0,299.9,0,0,14
1000000,5999999,30.001,40.0,399.9,0,0,14
1000000,5999999,40.001,50.0,559.9,0,0,14
1000000,5999999,50.001,80.0,799.9,0,0,14
1000000,5999999,80.001,110.0,520.49,0,0,14
1000000,5999999,100.001,200.0,645.89,0,0,14
1000000,5999999,200.001,300.0,700.98,0,0,14
1000000,5999999,300.001,999.999,700.98,0,0,14
6000000,7999999,0.0,1.0,32.59,0,0,14
6000000,7999999,1.001,5.0,129.9,0,0,14
6000000,7999999,5.001,10.0,199.9,0,0,14
6000000,7999999,10.001,15.0,229.9,0,0,14
6000000,7999999,15.001,20.0,259.9,0,0,14
6000000,7999999,20.001,30.0,299.9,0,0,14
6000000,7999999,30.001,40.0,399.9,0,0,14
6000000,7999999,40.001,50.0,559.9,0,0,14
6000000,7999999,50.001,80.0,799.9,0,0,14
6000000,7999999,80.001,100.0,520.49,0,0,14
6000000,7999999,100.001,200.0,645.89,0,0,14
6000000,7999999,200.001,300.0,700.98,0,0,14
6000000,7999999,300.001,999.999,700.98,0,0,14
8000000,8499999,0.0,1.0,32.59,0,0,14
8000000,8499999,1.001,5.0,129.9,0,0,14
8000000,8499999,5.001,10.0,199.9,0,0,14
8000000,8499999,10.001,15.0,229.9,0,0,14
8000000,8499999,15.001,20.0,259.9,0,0,14
8000000,8499999,20.001,30.0,299.9,0,0,14
8000000,8499999,30.001,40.0,459.9,0,0,14
8000000,8499999,40.001,50.0,559.9,0,0,14
8000000,8499999,50.001,80.0,799.9,0,0,14
8000000,8499999,80.001,100.0,520.49,0,0,14
8000000,8499999,100.001,200.0,645.89,0,0,14
8000000,8499999,200.001,300.0,700.98,0,0,14
8000000,8499999,300.001,999.999,700.98,0,0,14
8500000,9999999,0.0,1.0,32.59,0,0,14
8500000,9999999,1.001,5.0,129.9,0,0,14
8500000,9999999,5.001,10.0,199.9,0,0,14
8500000,9999999,10.001,15.0,229.9,0,0,14
8500000,9999999,15.001,20.0,259.9,0,0,14
8500000,9999999,20.001,30.0,299.9,0,0,14
8500000,9999999,30.001,40.0,459.9,0,0,14
8500000,9999999,40.001,50.0,559.9,0,0,14
8500000,9999999,50.001,80.0,799.9,0,0,14
8500000,9999999,80.001,100.0,520.49,0,0,14
8500000,9999999,100.001,200.0,645.89,0,0,14
8500000,9999999,200.001,300.0,700.98,0,0,14
8500000,9999999,300.001,999.999,700.98,0,0,14
11000000,19999999,0.0,1.0,32.59,0,0,14
11000000,19999999,1.001,5.0,129.9,0,0,14
11000000,19999999,5.001,10.0,199.9,0,0,14
11000000,19999999,10.001,15.0,229.9,0,0,14
11000000,19999999,15.001,20.0,259.9,0,0,14
11000000,19999999,20.001,30.0,299.9,0,0,14
11000000,19999999,30.001,40.0,399.9,0,0,14
11000000,19999999,40.001,50.0,559.9,0,0,14
11000000,19999999,50.001,80.0,799.9,0,0,14
11000000,19999999,80.001,100.0,520.49,0,0,14
11000000,19999999,100.001,200.0,645.89,0,0,14
11000000,19999999,200.001,300.0,700.98,0,0,14
11000000,19999999,300.001,999.999,700.98,0,0,14
20000000,23799999,0.0,1.0,99.9,0,0,20
20000000,23799999,1.001,5.0,99.9,0,0,20
20000000,23799999,5.001,10.0,159.9,0,0,20
20000000,23799999,10.001,15.0,199.9,0,0,20
20000000,23799999,15.001,20.0,279.9,0,0,20
20000000,23799999,20.001,30.0,359.9,0,0,20
20000000,23799999,30.001,40.0,699.9,0,0,20
20000000,23799999,40.001,50.0,999.99,0,0,20
20000000,23799999,50.001,80.0,1299.9,0,0,20
20000000,23799999,80.001,100.0,1500,0,0,20
20000000,23799999,100.001,200.0,1500,0,0,20
20000000,23799999,200.001,300.0,1500,0,0,20
20000000,23799999,300.001,999.999,1500,0,0,20
23800000,23859999,0.0,1.0,64.28,0,0,20
23800000,23859999,1.001,5.0,71.52,0,0,20
23800000,23859999,5.001,10.0,129.99,0,0,20
23800000,23859999,10.001,15.0,139.99,0,0,20
23800000,23859999,15.001,20.0,161.54,0,0,20
23800000,23859999,20.001,30.0,210.99,0,0,20
23800000,23859999,30.001,40.0,399.9,0,0,20
23800000,23859999,40.001,50.0,999.9,0,0,20
23800000,23859999,50.001,80.0,1299.9,0,0,20
23800000,23859999,80.001,100.0,549.98,0,0,20
23800000,23859999,100.001,200.0,699.99,0,0,20
23800000,23859999,200.001,300.0,799.99,0,0,20
23800000,23859999,300.001,999.999,899.99,0,0,20
23860000,23889999,0.0,1.0,64.28,0,0,20
23860000,23889999,1.001,5.0,71.52,0,0,20
23860000,23889999,5.001,10.0,129.99,0,0,20
23860000,23889999,10.001,15.0,139.99,0,0,20
23860000,23889999,15.001,20.0,161.54,0,0,20
23860000,23889999,20.001,30.0,210.99,0,0,20
23860000,23889999,30.001,40.0,399.9,0,0,20
23860000,23889999,40.001,50.0,999.9,0,0,20
23860000,23889999,50.001,80.0,1029.9,0,0,20
23860000,23889999,80.001,100.0,549.98,0,0,20
23860000,23889999,100.001,200.0,699.99,0,0,20
23860000,23889999,200.001,300.0,799.99,0,0,20
23860000,23889999,300.001,999.999,899.99,0,0,20
23890000,23899999,0.0,1.0,64.28,0,0,20
23890000,23899999,1.001,5.0,71.52,0,0,20
23890000,23899999,5.001,10.0,129.99,0,0,20
23890000,23899999,10.001,15.0,139.99,0,0,20
23890000,23899999,15.001,20.0,161.54,0,0,20
23890000,23899999,20.001,30.0,210.99,0,0,20
23890000,23899999,30.001,40.0,399.9,0,0,20
23890000,23899999,40.001,50.0,999.9,0,0,20
23890000,23899999,50.001,80.0,999.9,0,0,20
23890000,23899999,80.001,100.0,549.98,0,0,20
23890000,23899999,100.001,200.0,699.99,0,0,20
23890000,23899999,200.001,300.0,799.99,0,0,20
23890000,23899999,300.001,999.999,899.99,0,0,20
23900000,23999999,0.0,1.0,64.28,0,0,20
23900000,23999999,1.001,5.0,71.52,0,0,20
23900000,23999999,5.001,10.0,129.99,0,0,20
23900000,23999999,10.001,15.0,139.99,0,0,20
23900000,23999999,15.001,20.0,161.54,0,0,20
23900000,23999999,20.001,30.0,210.99,0,0,20
23900000,23999999,30.001,40.0,399.9,0,0,20
23900000,23999999,40.001,50.0,999.99,0,0,20
23900000,23999999,50.001,80.0,999.99,0,0,20
23900000,23999999,80.001,100.0,549.98,0,0,20
23900000,23999999,100.001,200.0,699.99,0,0,20
23900000,23999999,200.001,300.0,799.99,0,0,20
23900000,23999999,300.001,999.999,899.99,0,0,20
24000000,25599999,0.0,1.0,64.28,0,0,20
24000000,25599999,1.001,5.0,71.52,0,0,20
24000000,25599999,5.001,10.0,129.99,0,0,20
24000000,25599999,10.001,15.0,139.99,0,0,20
24000000,25599999,15.001,20.0,161.54,0,0,20
24000000,25599999,20.001,30.0,210.99,0,0,20
24000000,25599999,30.001,40.0,399.9,0,0,20
24000000,25599999,40.001,50.0,999.99,0,0,20
24000000,25599999,50.001,80.0,999.99,0,0,20
24000000,25599999,80.001,100.0,549.98,0,0,20
24000000,25599999,100.001,200.0,699.99,0,0,20
24000000,25599999,200.001,300.0,799.99,0,0,20
24000000,25599999,300.001,999.999,899.99,0,0,20
25600000,25899999,0.0,1.0,64.28,0,0,20
25600000,25899999,1.001,5.0,71.52,0,0,20
25600000,25899999,5.001,10.0,129.99,0,0,20
25600000,25899999,10.001,15.0,139.99,0,0,20
25600000,25899999,15.001,20.0,161.54,0,0,20
25600000,25899999,20.001,30.0,210.99,0,0,20
25600000,25899999,30.001,40.0,399.9,0,0,20
25600000,25899999,40.001,50.0,999.99,0,0,20
25600000,25899999,50.001,80.0,999.99,0,0,20
25600000,25899999,80.001,100.0,549.98,0,0,20
25600000,25899999,100.001,200.0,699.99,0,0,20
25600000,25899999,200.001,300.0,799.99,0,0,20
25600000,25899999,300.001,999.999,899.99,0,0,20
25900000,25949999,0.0,1.0,64.28,0,0,20
25900000,25949999,1.001,5.0,71.52,0,0,20
25900000,25949999,5.001,10.0,129.99,0,0,20
25900000,25949999,10.001,15.0,139.99,0,0,20
25900000,25949999,15.001,20.0,161.54,0,0,20
25900000,25949999,20.001,30.0,210.99,0,0,20
25900000,25949999,30.001,40.0,399.9,0,0,20
25900000,25949999,40.001,50.0,999.99,0,0,20
25900000,25949999,50.001,80.0,999.99,0,0,20
25900000,25949999,80.001,100.0,549.98,0,0,20
25900000,25949999,100.001,200.0,699.99,0,0,20
25900000,25949999,200.001,300.0,799.99,0,0,20
25900000,25949999,300.001,999.999,899.99,0,0,20
25950000,25999999,0.0,1.0,64.28,0,0,20
25950000,25999999,1.001,5.0,71.52,0,0,20
25950000,25999999,5.001,10.0,129.99,0,0,20
25950000,25999999,10.001,15.0,139.99,0,0,20
25950000,25999999,15.001,20.0,161.54,0,0,20
25950000,25999999,20.001,30.0,210.99,0,0,20
25950000,25999999,30.001,40.0,399.9,0,0,20
25950000,25999999,40.001,50.0,999.99,0,0,20
25950000,25999999,50.001,80.0,999.99,0,0,20
25950000,25999999,80.001,100.0,549.98,0,0,20
25950000,25999999,100.001,200.0,699.99,0,0,20
25950000,25999999,200.001,300.0,799.99,0,0,20
25950000,25999999,300.001,999.999,899.99,0,0,20
26000000,26649999,0.0,1.0,64.28,0,0,20
26000000,26649999,1.001,5.0,71.52,0,0,20
26000000,26649999,5.001,10.0,129.99,0,0,20
26000000,26649999,10.001,15.0,139.99,0,0,20
26000000,26649999,15.001,20.0,161.54,0,0,20
26000000,26649999,20.001,30.0,210.99,0,0,20
26000000,26649999,30.001,40.0,399.9,0,0,20
26000000,26649999,40.001,50.0,999.99,0,0,20
26000000,26649999,50.001,80.0,999.99,0,0,20
26000000,26649999,80.001,100.0,549.98,0,0,20
26000000,26649999,100.001,200.0,699.99,0,0,20
26000000,26649999,200.001,300.0,799.99,0,0,20
26000000,26649999,300.001,999.999,899.99,0,0,20
26650000,28679999,0.0,1.0,64.28,0,0,20
26650000,28679999,1.001,5.0,71.52,0,0,20
26650000,28679999,5.001,10.0,129.99,0,0,20
26650000,28679999,10.001,15.0,139.99,0,0,20
26650000,28679999,15.001,20.0,161.54,0,0,20
26650000,28679999,20.001,30.0,210.99,0,0,20
26650000,28679999,30.001,40.0,399.9,0,0,20
26650000,28679999,40.001,50.0,999.99,0,0,20
26650000,28679999,50.001,80.0,999.99,0,0,20
26650000,28679999,80.001,100.0,549.98,0,0,20
26650000,28679999,100.001,200.0,699.99,0,0,20
26650000,28679999,200.001,300.0,799.99,0,0,20
26650000,28679999,300.001,999.999,899.99,0,0,20
28680000,28699999,0.0,1.0,64.28,0,0,20
28680000,28699999,1.001,5.0,71.52,0,0,20
28680000,28699999,5.001,10.0,129.99,0,0,20
28680000,28699999,10.001,15.0,139.99,0,0,20
28680000,28699999,15.001,20.0,161.54,0,0,20
28680000,28699999,20.001,30.0,210.99,0,0,20
28680000,28699999,30.001,40.0,399.9,0,0,20
28680000,28699999,40.001,50.0,999.99,0,0,20
28680000,28699999,50.001,80.0,999.99,0,0,20
28680000,28699999,80.001,100.0,990,0,0,20
28680000,28699999,100.001,200.0,699.99,0,0,20
28680000,28699999,200.001,300.0,799.99,0,0,20
28680000,28699999,300.001,999.999,899.99,0,0,20
28735000,28799999,0.0,1.0,64.28,0,0,20
28735000,28799999,1.001,5.0,71.52,0,0,20
28735000,28799999,5.001,10.0,129.99,0,0,20
28735000,28799999,10.001,15.0,139.99,0,0,20
28735000,28799999,15.001,20.0,161.54,0,0,20
28735000,28799999,20.001,30.0,210.99,0,0,20
28735000,28799999,30.001,40.0,399.9,0,0,20
28735000,28799999,40.001,50.0,559.9,0,0,20
28735000,28799999,50.001,80.0,999.99,0,0,20
28735000,28799999,80.001,100.0,999.99,0,0,20
28735000,28799999,100.001,200.0,699.99,0,0,20
28735000,28799999,200.001,300.0,799.99,0,0,20
28735000,28799999,300.001,999.999,899.99,0,0,20
28800000,28819999,0.0,1.0,64.28,0,0,20
28800000,28819999,1.001,5.0,71.52,0,0,20
28800000,28819999,5.001,10.0,129.99,0,0,20
28800000,28819999,10.001,15.0,139.99,0,0,20
28800000,28819999,15.001,20.0,161.54,0,0,20
28800000,28819999,20.001,30.0,210.99,0,0,20
28800000,28819999,30.001,40.0,399.9,0,0,20
28800000,28819999,40.001,50.0,559.9,0,0,20
28800000,28819999,50.001,80.0,999.99,0,0,20
28800000,28819999,80.001,100.0,999.99,0,0,20
28800000,28819999,100.001,200.0,699.99,0,0,20
28800000,28819999,200.001,300.0,799.99,0,0,20
28800000,28819999,300.001,999.999,899.99,0,0,20
28820000,28999999,0.0,1.0,64.28,0,0,20
28820000,28999999,1.001,5.0,71.52,0,0,20
28820000,28999999,5.001,10.0,129.99,0,0,20
28820000,28999999,10.001,15.0,139.99,0,0,20
28820000,28999999,15.001,20.0,161.54,0,0,20
28820000,28999999,20.001,30.0,210.99,0,0,20
28820000,28999999,30.001,40.0,399.9,0,0,20
28820000,28999999,40.001,50.0,559.9,0,0,20
28820000,28999999,50.001,80.0,999.99,0,0,20
28820000,28999999,80.001,100.0,999.99,0,0,20
28820000,28999999,100.001,200.0,699.99,0,0,20
28820000,28999999,200.001,300.0,799.99,0,0,20
28820000,28999999,300.001,999.999,899.99,0,0,20
29000000,29099999,0.0,1.0,64.28,0,0,21
29000000,29099999,1.001,5.0,71.52,0,0,21
29000000,29099999,5.001,10.0,79.57,0,0,21
29000000,29099999,10.001,15.0,120.71,0,0,21
29000000,29099999,15.001,20.0,141.59,0,0,21
29000000,29099999,20.001,30.0,196.68,0,0,21
29000000,29099999,30.001,40.0,399.9,0,0,21
29000000,29099999,40.001,50.0,559.9,0,0,21
29000000,29099999,50.001,80.0,999.99,0,0,21
29000000,29099999,80.001,100.0,888.88,0,0,21
29000000,29099999,100.001,200.0,687.97,0,0,21
29000000,29099999,200.001,300.0,799.99,0,0,21
29000000,29099999,300.001,999.999,899.99,0,0,21
29100000,29139999,0.0,1.0,64.28,0,0,21
29100000,29139999,1.001,5.0,71.52,0,0,21
29100000,29139999,5.001,10.0,79.57,0,0,21
29100000,29139999,10.001,15.0,120.71,0,0,21
29100000,29139999,15.001,20.0,141.59,0,0,21
29100000,29139999,20.001,30.0,196.68,0,0,21
29100000,29139999,30.001,40.0,399.9,0,0,21
29100000,29139999,40.001,50.0,559.9,0,0,21
29100000,29139999,50.001,80.0,999.99,0,0,21
29100000,29139999,80.001,100.0,999.99,0,0,21
29100000,29139999,100.001,200.0,687.97,0,0,21
29100000,29139999,200.001,300.0,799.99,0,0,21
29100000,29139999,300.001,999.999,899.99,0,0,21
29140000,29159999,0.0,1.0,64.28,0,0,21
29140000,29159999,1.001,5.0,71.52,0,0,21
29140000,29159999,5.001,10.0,79.57,0,0,21
29140000,29159999,10.001,15.0,120.71,0,0,21
29140000,29159999,15.001,20.0,141.59,0,0,21
29140000,29159999,20.001,30.0,196.68,0,0,21
29140000,29159999,30.001,40.0,399.9,0,0,21
29140000,29159999,40.001,50.0,559.9,0,0,21
29140000,29159999,50.001,80.0,999.99,0,0,21
29140000,29159999,80.001,100.0,999.99,0,0,21
29140000,29159999,100.001,200.0,687.97,0,0,21
29140000,29159999,200.001,300.0,799.99,0,0,21
29140000,29159999,300.001,999.999,899.99,0,0,21
29160000,29189999,0.0,1.0,64.28,0,0,21
29160000,29189999,1.001,5.0,71.52,0,0,21
29160000,29189999,5.001,10.0,79.57,0,0,21
29160000,29189999,10.001,15.0,120.71,0,0,21
29160000,29189999,15.001,20.0,141.59,0,0,21
29160000,29189999,20.001,30.0,196.68,0,0,21
29160000,29189999,30.001,40.0,399.9,0,0,21
29160000,29189999,40.001,50.0,559.9,0,0,21
29160000,29189999,50.001,80.0,999.99,0,0,21
29160000,29189999,80.001,100.0,999.99,0,0,21
29160000,29189999,100.001,200.0,687.97,0,0,21
29160000,29189999,200.001,300.0,799.99,0,0,21
29160000,29189999,300.001,999.999,899.99,0,0,21
29190000,29199999,0.0,1.0,64.28,0,0,21
29190000,29199999,1.001,5.0,71.52,0,0,21
29190000,29199999,5.001,10.0,79.57,0,0,21
29190000,29199999,10.001,15.0,120.71,0,0,21
29190000,29199999,15.001,20.0,141.59,0,0,21
29190000,29199999,20.001,30.0,196.68,0,0,21
29190000,29199999,30.001,40.0,399.9,0,0,21
29190000,29199999,40.001,50.0,559.9,0,0,21
29190000,29199999,50.001,80.0,999.99,0,0,21
29190000,29199999,80.001,100.0,999.99,0,0,21
29190000,29199999,100.001,200.0,687.97,0,0,21
29190000,29199999,200.001,300.0,799.99,0,0,21
29190000,29199999,300.001,999.999,899.99,0,0,21
29200000,29229999,0.0,1.0,64.28,0,0,21
29200000,29229999,1.001,5.0,71.52,0,0,21
29200000,29229999,5.001,10.0,79.57,0,0,21
29200000,29229999,10.001,15.0,120.71,0,0,21
29200000,29229999,15.001,20.0,141.59,0,0,21
29200000,29229999,20.001,30.0,196.68,0,0,21
29200000,29229999,30.001,40.0,399.9,0,0,21
29200000,29229999,40.001,50.0,559.9,0,0,21
29200000,29229999,50.001,80.0,999.99,0,0,21
29200000,29229999,80.001,100.0,999.99,0,0,21
29200000,29229999,100.001,200.0,687.97,0,0,21
29200000,29229999,200.001,300.0,799.99,0,0,21
29200000,29229999,300.001,999.999,899.99,0,0,21
29230000,29999999,0.0,1.0,64.28,0,0,21
29230000,29999999,1.001,5.0,71.52,0,0,21
29230000,29999999,5.001,10.0,79.57,0,0,21
29230000,29999999,10.001,15.0,120.71,0,0,21
29230000,29999999,15.001,20.0,141.59,0,0,21
29230000,29999999,20.001,30.0,196.68,0,0,21
29230000,29999999,30.001,40.0,399.9,0,0,21
29230000,29999999,40.001,50.0,559.9,0,0,21
29230000,29999999,50.001,80.0,999.99,0,0,21
29230000,29999999,80.001,100.0,999.99,0,0,21
29230000,29999999,100.001,200.0,687.97,0,0,21
29230000,29999999,200.001,300.0,799.99,0,0,21
29230000,29999999,300.001,999.999,899.99,0,0,21
30000000,31999999,0.0,1.0,89.9,0,0,18
30000000,31999999,1.001,5.0,159.9,0,0,18
30000000,31999999,5.001,10.0,189.9,0,0,18
30000000,31999999,10.001,15.0,199.9,0,0,18
30000000,31999999,15.001,20.0,239.9,0,0,18
30000000,31999999,20.001,30.0,299.9,0,0,18
30000000,31999999,30.001,40.0,399.9,0,0,18
30000000,31999999,40.001,50.0,559.9,0,0,18
30000000,31999999,50.001,80.0,699.9,0,0,18
30000000,31999999,80.001,100.0,699.9,0,0,18
30000000,31999999,100.001,200.0,800.98,0,0,18
30000000,31999999,200.001,300.0,950.49,0,0,18
30000000,31999999,300.001,999.999,1100.98,0,0,18
32000000,32499999,0.0,1.0,30.15,0,0,18
32000000,32499999,1.001,5.0,40.24,0,0,18
32000000,32499999,5.001,10.0,129.99,0,0,18
32000000,32499999,10.001,15.0,139.9,0,0,18
32000000,32499999,15.001,20.0,189.99,0,0,18
32000000,32499999,20.001,30.0,219.99,0,0,18
32000000,32499999,30.001,40.0,399.9,0,0,18
32000000,32499999,40.001,50.0,559.9,0,0,18
32000000,32499999,50.001,80.0,699.9,0,0,18
32000000,32499999,80.001,100.0,598.97,0,0,18
32000000,32499999,100.001,200.0,800.98,0,0,18
32000000,32499999,200.001,300.0,950.49,0,0,18
32000000,32499999,300.001,999.999,1100.98,0,0,18
32600000,32699999,0.0,1.0,30.15,0,0,18
32600000,32699999,1.001,5.0,40.24,0,0,18
32600000,32699999,5.001,10.0,129.99,0,0,18
32600000,32699999,10.001,15.0,139.9,0,0,18
32600000,32699999,15.001,20.0,189.99,0,0,18
32600000,32699999,20.001,30.0,219.99,0,0,18
32600000,32699999,30.001,40.0,399.9,0,0,18
32600000,32699999,40.001,50.0,559.9,0,0,18
32600000,32699999,50.001,80.0,699.9,0,0,18
32600000,32699999,80.001,100.0,598.97,0,0,18
32600000,32699999,100.001,200.0,800.98,0,0,18
32600000,32699999,200.001,300.0,950.49,0,0,18
32600000,32699999,300.001,999.999,1100.98,0,0,18
32900000,34999999,0.0,1.0,30.15,0,0,18
32900000,34999999,1.001,5.0,40.24,0,0,18
32900000,34999999,5.001,10.0,129.99,0,0,18
32900000,34999999,10.001,15.0,139.9,0,0,18
32900000,34999999,15.001,20.0,189.99,0,0,18
32900000,34999999,20.001,30.0,219.99,0,0,18
32900000,34999999,30.001,40.0,399.9,0,0,18
32900000,34999999,40.001,50.0,559.9,0,0,18
32900000,34999999,50.001,80.0,699.9,0,0,18
32900000,34999999,80.001,100.0,598.97,0,0,18
32900000,34999999,100.001,200.0,800.98,0,0,18
32900000,34999999,200.001,300.0,950.49,0,0,18
32900000,34999999,300.001,999.999,1100.98,0,0,18
35000000,35191999,0.0,1.0,30.15,0,0,18
35000000,35191999,1.001,5.0,40.24,0,0,18
35000000,35191999,5.001,10.0,129.99,0,0,18
35000000,35191999,10.001,15.0,139.9,0,0,18
35000000,35191999,15.001,20.0,189.99,0,0,18
35000000,35191999,20.001,30.0,219.99,0,0,18
35000000,35191999,30.001,40.0,399.9,0,0,18
35000000,35191999,40.001,50.0,559.9,0,0,18
35000000,35191999,50.001,80.0,699.9,0,0,18
35000000,35191999,80.001,100.0,598.97,0,0,18
35000000,35191999,100.001,200.0,800.98,0,0,18
35000000,35191999,200.001,300.0,950.49,0,0,18
35000000,35191999,300.001,999.999,1100.98,0,0,18
35193000,35459999,0.0,1.0,30.15,0,0,18
35193000,35459999,1.001,5.0,40.24,0,0,18
35193000,35459999,5.001,10.0,129.99,0,0,18
35193000,35459999,10.001,15.0,139.9,0,0,18
35193000,35459999,15.001,20.0,189.99,0,0,18
35193000,35459999,20.001,30.0,219.99,0,0,18
35193000,35459999,30.001,40.0,399.9,0,0,18
35193000,35459999,40.001,50.0,559.9,0,0,18
35193000,35459999,50.001,80.0,699.9,0,0,18
35193000,35459999,80.001,100.0,598.97,0,0,18
35193000,35459999,100.001,200.0,800.98,0,0,18
35193000,35459999,200.001,300.0,950.49,0,0,18
35193000,35459999,300.001,999.999,1100.98,0,0,18
35460000,35469999,0.0,1.0,30.15,0,0,18
35460000,35469999,1.001,5.0,40.24,0,0,18
35460000,35469999,5.001,10.0,129.99,0,0,18
35460000,35469999,10.001,15.0,139.9,0,0,18
35460000,35469999,15.001,20.0,189.99,0,0,18
35460000,35469999,20.001,30.0,219.99,0,0,18
35460000,35469999,30.001,40.0,399.9,0,0,18
35460000,35469999,40.001,50.0,559.9,0,0,18
35460000,35469999,50.001,80.0,699.9,0,0,18
35460000,35469999,80.001,100.0,598.97,0,0,18
35460000,35469999,100.001,200.0,800.98,0,0,18
35460000,35469999,200.001,300.0,950.49,0,0,18
35460000,35469999,300.001,999.999,1100.98,0,0,18
35470000,35484999,0.0,1.0,30.15,0,0,18
35470000,35484999,1.001,5.0,40.24,0,0,18
35470000,35484999,5.001,10.0,129.99,0,0,18
35470000,35484999,10.001,15.0,139.9,0,0,18
35470000,35484999,15.001,20.0,189.99,0,0,18
35470000,35484999,20.001,30.0,219.99,0,0,18
35470000,35484999,30.001,40.0,399.9,0,0,18
35470000,35484999,40.001,50.0,559.9,0,0,18
35470000,35484999,50.001,80.0,699.9,0,0,18
35470000,35484999,80.001,100.0,598.97,0,0,18
35470000,35484999,100.001,200.0,800.98,0,0,18
35470000,35484999,200.001,300.0,950.49,0,0,18
35470000,35484999,300.001,999.999,1100.98,0,0,18
35485000,35487999,0.0,1.0,30.15,0,0,18
35485000,35487999,1.001,5.0,40.24,0,0,18
35485000,35487999,5.001,10.0,129.99,0,0,18
35485000,35487999,10.001,15.0,139.9,0,0,18
35485000,35487999,15.001,20.0,189.99,0,0,18
35485000,35487999,20.001,30.0,219.99,0,0,18
35485000,35487999,30.001,40.0,399.9,0,0,18
35485000,35487999,40.001,50.0,559.9,0,0,18
35485000,35487999,50.001,80.0,699.9,0,0,18
35485000,35487999,80.001,100.0,598.97,0,0,18
35485000,35487999,100.001,200.0,800.98,0,0,18
35485000,35487999,200.001,300.0,950.49,0,0,18
35485000,35487999,300.001,999.999,1100.98,0,0,18
35488000,35490999,0.0,1.0,30.15,0,0,18
35488000,35490999,1.001,5.0,40.24,0,0,18
35488000,35490999,5.001,10.0,129.99,0,0,18
35488000,35490999,10.001,15.0,139.9,0,0,18
35488000,35490999,15.001,20.0,189.99,0,0,18
35488000,35490999,20.001,30.0,219.99,0,0,18
35488000,35490999,30.001,40.0,399.9,0,0,18
35488000,35490999,40.001,50.0,559.9,0,0,18
35488000,35490999,50.001,80.0,699.9,0,0,18
35488000,35490999,80.001,100.0,598.97,0,0,18
35488000,35490999,100.001,200.0,800.98,0,0,18
35488000,35490999,200.001,300.0,950.49,0,0,18
35488000,35490999,300.001,999.999,1100.98,0,0,18
35492000,35669999,0.0,1.0,30.15,0,0,18
35492000,35669999,1.001,5.0,40.24,0,0,18
35492000,35669999,5.001,10.0,129.99,0,0,18
35492000,35669999,10.001,15.0,139.9,0,0,18
35492000,35669999,15.001,20.0,189.99,0,0,18
35492000,35669999,20.001,30.0,219.99,0,0,18
35492000,35669999,30.001,40.0,399.9,0,0,18
35492000,35669999,40.001,50.0,559.9,0,0,18
35492000,35669999,50.001,80.0,699.9,0,0,18
35492000,35669999,80.001,100.0,598.97,0,0,18
35492000,35669999,100.001,200.0,800.98,0,0,18
35492000,35669999,200.001,300.0,950.49,0,0,18
35492000,35669999,300.001,999.999,1100.98,0,0,18
35670000,35679999,0.0,1.0,30.15,0,0,18
35670000,35679999,1.001,5.0,40.24,0,0,18
35670000,35679999,5.001,10.0,129.99,0,0,18
35670000,35679999,10.001,15.0,139.9,0,0,18
35670000,35679999,15.001,20.0,189.99,0,0,18
35670000,35679999,20.001,30.0,219.99,0,0,18
35670000,35679999,30.001,40.0,399.9,0,0,18
35670000,35679999,40.001,50.0,559.9,0,0,18
35670000,35679999,50.001,80.0,699.9,0,0,18
35670000,35679999,80.001,100.0,598.97,0,0,18
35670000,35679999,100.001,200.0,800.98,0,0,18
35670000,35679999,200.001,300.0,950.49,0,0,18
35670000,35679999,300.001,999.999,1100.98,0,0,18
35680000,35684999,0.0,1.0,30.15,0,0,18
35680000,35684999,1.001,5.0,40.24,0,0,18
35680000,35684999,5.001,10.0,129.99,0,0,18
35680000,35684999,10.001,15.0,139.9,0,0,18
35680000,35684999,15.001,20.0,189.99,0,0,18
35680000,35684999,20.001,30.0,219.99,0,0,18
35680000,35684999,30.001,40.0,399.9,0,0,18
35680000,35684999,40.001,50.0,559.9,0,0,18
35680000,35684999,50.001,80.0,699.9,0,0,18
35680000,35684999,80.001,100.0,598.97,0,0,18
35680000,35684999,100.001,200.0,800.98,0,0,18
35680000,35684999,200.001,300.0,950.49,0,0,18
35680000,35684999,300.001,999.999,1100.98,0,0,18
35685000,35693999,0.0,1.0,30.15,0,0,18
35685000,35693999,1.001,5.0,40.24,0,0,18
35685000,35693999,5.001,10.0,129.99,0,0,18
35685000,35693999,10.001,15.0,139.9,0,0,18
35685000,35693999,15.001,20.0,189.99,0,0,18
35685000,35693999,20.001,30.0,219.99,0,0,18
35685000,35693999,30.001,40.0,399.9,0,0,18
35685000,35693999,40.001,50.0,559.9,0,0,18
35685000,35693999,50.001,80.0,699.9,0,0,18
35685000,35693999,80.001,100.0,598.97,0,0,18
35685000,35693999,100.001,200.0,800.98,0,0,18
35685000,35693999,200.001,300.0,950.49,0,0,18
35685000,35693999,300.001,999.999,1100.98,0,0,18
35694000,35719999,0.0,1.0,30.15,0,0,18
35694000,35719999,1.001,5.0,40.24,0,0,18
